step,Energy,Magnet,acc,J
545000001,-0.897992,0.7444,0.142733,1.11083
546000001,-0.912518,0.7402,0.151225,1.10958
547000001,-0.904289,0.7502,0.14987,1.11256
548000001,-0.926158,0.7734,0.145692,1.11963
549000001,-0.934306,0.7772,0.147727,1.12081
550000001,-0.894799,0.7422,0.146555,1.11017
551000001,-0.924842,0.77,0.141473,1.11858
552000001,-0.877273,0.691,0.157057,1.0955
553000001,-0.91959,0.7616,0.150013,1.11601
554000001,-0.914158,0.736,0.147122,1.10834
555000001,-0.947702,0.799,0.143489,1.12768
556000001,-0.943208,0.7906,0.134914,1.12501
557000001,-0.858486,0.6872,0.159345,1.09445
558000001,-0.8901,0.7204,0.163028,1.1038
559000001,-0.8988,0.7236,0.161492,1.10472
560000001,-0.894792,0.7178,0.159213,1.10305
